P38159 2MKS
Q8WV99 1X4V
Q14587 2EL4
Q14587 2EL5
Q14587 2EL6
Q14587 2EM1
Q14587 2EMV
Q14587 2EMW
Q14587 2EMX
Q14587 2EMY
Q14587 2EN0
Q14587 2EN6
Q14587 2EN7
Q14587 2EOF
Q14587 2EOG
Q14587 2EOI
Q14587 2EOJ
Q14587 2EOK
Q14587 2EOL
Q14587 2EOP
Q14587 2EPV
Q14587 2EPW
Q14587 2EPY
Q14587 2YTF
Q14587 2YTQ
Q9BZY9 2YSJ
Q9BZY9 2YSL
O43918 1XWH
O43918 2KE1
O43918 2KFT
O43918 2LRI
Q8NHY6 2EM2
Q8NHY6 2EM3
Q8NHY6 2EM4
Q8NHY6 2EMJ
Q8NHY6 2EMK
Q8NHY6 2EML
Q8NHY6 2EN9
Q8NHY6 2ENH
Q8NHY6 2EOH
Q8NHY6 2EP0
Q8NHY6 2EPX
Q8NHY6 2EPZ
Q8NHY6 2YTM
P62995 2CQC
P62995 2KXN
P62995 2RRA
P62995 2RRB
Q8WV44 2EGM
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
Q8NFH8 1IQ3
Q8NG27 2L0B
Q9UBF6 2ECL
Q8TB52 2YRE
Q01130 2KN4
Q01130 2LEA
Q01130 2LEB
Q01130 2LEC
Q14549 2M34
Q14549 2ME0
Q14549 2ME6
Q14549 2N8G
Q9HBX9 2JM4
Q9HBX9 2M7P
Q6GPH4 2LXW
Q9Y2L8 2EM5
Q9Y2L8 2EMM
Q9Y2L8 2EMZ
Q9Y2L8 2EN3
Q9Y2L8 2EOM
Q9Y2L8 2EON
Q9Y2L8 2EOO
Q9Y2L8 2YSO
Q9Y2L8 2YTG
Q8NHY6 2EM2
Q8NHY6 2EM3
Q8NHY6 2EM4
Q8NHY6 2EMJ
Q8NHY6 2EMK
Q8NHY6 2EML
Q8NHY6 2EN9
Q8NHY6 2ENH
Q8NHY6 2EOH
Q8NHY6 2EP0
Q8NHY6 2EPX
Q8NHY6 2EPZ
Q8NHY6 2YTM
Q14549 2M34
Q14549 2ME0
Q14549 2ME6
Q14549 2N8G
O60281 1X3C
P49768 2KR6
Q13642 1X63
Q13642 2CUP
Q13642 2CUR
Q13642 2EGQ
Q99697 2L7F
Q99697 2L7M
Q99697 2LKX
Q9ULJ3 1WJP
Q99697 2L7F
Q99697 2L7M
Q99697 2LKX
P51671 1EOT
P51671 2EOT
P51671 2MPM
Q9UBF6 2ECL
Q9HBX9 2JM4
Q9HBX9 2M7P
P51671 1EOT
P51671 2EOT
P51671 2MPM
Q8TB52 2YRE
P17041 2EPC
P17041 2EPT
P17041 2EPU
P17041 2YTA
P17041 2YTB
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
Q5T6S3 2E5Q
Q5T6S3 4BD3
Q14587 2EL4
Q14587 2EL5
Q14587 2EL6
Q14587 2EM1
Q14587 2EMV
Q14587 2EMW
Q14587 2EMX
Q14587 2EMY
Q14587 2EN0
Q14587 2EN6
Q14587 2EN7
Q14587 2EOF
Q14587 2EOG
Q14587 2EOI
Q14587 2EOJ
Q14587 2EOK
Q14587 2EOL
Q14587 2EOP
Q14587 2EPV
Q14587 2EPW
Q14587 2EPY
Q14587 2YTF
Q14587 2YTQ
Q96PM5 2JRJ
Q96PM5 2K2C
Q96PM5 2K2D
Q15654 1X61
Q15654 2DLO
Q6H8Q1 1V6G
Q6H8Q1 1WIG
Q6H8Q1 2L3X
O15344 2DQ5
O15344 2FFW
O15344 2JUN
O15344 5IM8
Q14549 2M34
Q14549 2ME0
Q14549 2ME6
Q14549 2N8G
Q15654 1X61
Q15654 2DLO
Q9UPV7 1WIL
Q9UPV7 5XHT
P31274 2LP0
P31274 2MSY
Q9BTP6 2DJR
P0CE72 1TTX
Q63HK5 2DMI
O75800 2D8Q
O75800 2DAN
Q6H8Q1 1V6G
Q6H8Q1 1WIG
Q6H8Q1 2L3X
Q14134 2CSV
P10589 2EBL
P47974 1RGO
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
O75800 2D8Q
O75800 2DAN
Q5T6S3 2E5Q
Q5T6S3 4BD3
Q99697 2L7F
Q99697 2L7M
Q99697 2LKX
Q9BT23 2LZU
Q5TD97 1X68
Q15654 1X61
Q15654 2DLO
Q8WU20 1XR0
Q8WU20 2MFQ
Q96MF7 2YU4
Q8NHY6 2EM2
Q8NHY6 2EM3
Q8NHY6 2EM4
Q8NHY6 2EMJ
Q8NHY6 2EMK
Q8NHY6 2EML
Q8NHY6 2EN9
Q8NHY6 2ENH
Q8NHY6 2EOH
Q8NHY6 2EP0
Q8NHY6 2EPX
Q8NHY6 2EPZ
Q8NHY6 2YTM
O43559 2KUP
O43559 2KUQ
O43559 2YS5
O43559 2YT2
Q9ULJ3 1WJP
P98164 2M0P
Q96SE7 2EMA
Q96SE7 2EMP
Q96SE7 2EN4
Q96SE7 2ENE
Q96SE7 2ENF
Q96SE7 2EOE
Q96SE7 2EOW
Q96SE7 2EQ0
Q96SE7 2EQ1
Q96SE7 2EQ2
Q96SE7 2EQ3
Q96SE7 2YTI
Q96SE7 2YTK
Q96SE7 2YTN
Q96SE7 2YTR
Q96SE7 2YU8
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
Q9UKT4 2M6N
Q9Y225 2EP4
O43918 1XWH
O43918 2KE1
O43918 2KFT
O43918 2LRI
Q9Y4J8 2E5R
O95718 1LO1
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
Q5TD97 1X68
P49768 2KR6
Q8TB52 2YRE
Q8TEY7 2UZG
Q8TB52 2YRE
Q8TE68 2K2M
Q8TE68 2ROL
Q8NEG5 2DIP
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
P07225 1Z6C
Q14192 1X4K
Q14192 1X4L
Q14192 2D8Z
Q14192 2MIU
Q9H2S9 2MA7
P47974 1RGO
Q9Y2L8 2EM5
Q9Y2L8 2EMM
Q9Y2L8 2EMZ
Q9Y2L8 2EN3
Q9Y2L8 2EOM
Q9Y2L8 2EON
Q9Y2L8 2EOO
Q9Y2L8 2YSO
Q9Y2L8 2YTG
Q5TD97 1X68
Q5JVG2 2EMF
Q5JVG2 2EMG
Q5JVG2 2EMH
Q5JVG2 2EMI
Q5JVG2 2EOV
Q5JVG2 2EP1
Q5JVG2 2EP2
Q5JVG2 2EP3
Q5JVG2 2EQW
Q5JVG2 2YTJ
Q5JVG2 2YTO
Q5JVG2 2YTP
Q5JVG2 2YTS
Q9UKT4 2M6N
O43918 1XWH
O43918 2KE1
O43918 2KFT
O43918 2LRI
Q9Y4J8 2E5R
Q8WU20 1XR0
Q8WU20 2MFQ
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
Q9BY66 2E6R
Q9BY66 2YQE
P32238 1D6G
P32238 1HZN
Q9H8U3 1X4W
Q13642 1X63
Q13642 2CUP
Q13642 2CUR
Q13642 2EGQ
P15822 1BBO
P15822 3ZNF
P15822 4ZNF
Q13118 2EPA
Q14549 2M34
Q14549 2ME0
Q14549 2ME6
Q14549 2N8G
Q9NRX2 2CQM
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
P17041 2EPC
P17041 2EPT
P17041 2EPU
P17041 2YTA
P17041 2YTB
Q14865 1IG6
Q14865 2OEH
P51948 1G25
Q14587 2EL4
Q14587 2EL5
Q14587 2EL6
Q14587 2EM1
Q14587 2EMV
Q14587 2EMW
Q14587 2EMX
Q14587 2EMY
Q14587 2EN0
Q14587 2EN6
Q14587 2EN7
Q14587 2EOF
Q14587 2EOG
Q14587 2EOI
Q14587 2EOJ
Q14587 2EOK
Q14587 2EOL
Q14587 2EOP
Q14587 2EPV
Q14587 2EPW
Q14587 2EPY
Q14587 2YTF
Q14587 2YTQ
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
P20472 1RJV
P20472 1RK9
O43918 1XWH
O43918 2KE1
O43918 2KFT
O43918 2LRI
Q8WV99 1X4V
Q8NHY6 2EM2
Q8NHY6 2EM3
Q8NHY6 2EM4
Q8NHY6 2EMJ
Q8NHY6 2EMK
Q8NHY6 2EML
Q8NHY6 2EN9
Q8NHY6 2ENH
Q8NHY6 2EOH
Q8NHY6 2EP0
Q8NHY6 2EPX
Q8NHY6 2EPZ
Q8NHY6 2YTM
Q5TD97 1X68
O95718 1LO1
Q8NHY6 2EM2
Q8NHY6 2EM3
Q8NHY6 2EM4
Q8NHY6 2EMJ
Q8NHY6 2EMK
Q8NHY6 2EML
Q8NHY6 2EN9
Q8NHY6 2ENH
Q8NHY6 2EOH
Q8NHY6 2EP0
Q8NHY6 2EPX
Q8NHY6 2EPZ
Q8NHY6 2YTM
Q5T1V6 2YQP
Q9C035 2ECV
Q9C035 2YRG
P51671 1EOT
P51671 2EOT
P51671 2MPM
Q15654 1X61
Q15654 2DLO
P42680 2LUL
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
O60481 2EJ4
O60481 2RPC
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
Q96MF7 2YU4
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
Q8IWR0 2D9M
Q9H814 2XC7
Q14865 1IG6
Q14865 2OEH
Q8WV44 2EGM
Q13642 1X63
Q13642 2CUP
Q13642 2CUR
Q13642 2EGQ
P32780 1PFJ
P32780 2DII
P32780 2RNR
P32780 2RUK
P32780 2RVB
P32780 5GOW
P32780 5XV8
Q96JP5 2M9A
P35251 2EBU
P35251 2K6G
P35251 2K7F
O43918 1XWH
O43918 2KE1
O43918 2KFT
O43918 2LRI
Q13642 1X63
Q13642 2CUP
Q13642 2CUR
Q13642 2EGQ
Q8TB52 2YRE
P38159 2MB0
P38159 2MKS
Q9Y4J8 2E5R
Q15654 1X61
Q15654 2DLO
Q8WXD0 2M96
O15344 2DQ5
O15344 2FFW
O15344 2JUN
O15344 5IM8
Q8TE68 2K2M
Q8TE68 2ROL
Q8NHY6 2EM2
Q8NHY6 2EM3
Q8NHY6 2EM4
Q8NHY6 2EMJ
Q8NHY6 2EMK
Q8NHY6 2EML
Q8NHY6 2EN9
Q8NHY6 2ENH
Q8NHY6 2EOH
Q8NHY6 2EP0
Q8NHY6 2EPX
Q8NHY6 2EPZ
Q8NHY6 2YTM
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
P07225 1Z6C
O60281 1X3C
Q96SE7 2EMA
Q96SE7 2EMP
Q96SE7 2EN4
Q96SE7 2ENE
Q96SE7 2ENF
Q96SE7 2EOE
Q96SE7 2EOW
Q96SE7 2EQ0
Q96SE7 2EQ1
Q96SE7 2EQ2
Q96SE7 2EQ3
Q96SE7 2YTI
Q96SE7 2YTK
Q96SE7 2YTN
Q96SE7 2YTR
Q96SE7 2YU8
Q8NHY6 2EM2
Q8NHY6 2EM3
Q8NHY6 2EM4
Q8NHY6 2EMJ
Q8NHY6 2EMK
Q8NHY6 2EML
Q8NHY6 2EN9
Q8NHY6 2ENH
Q8NHY6 2EOH
Q8NHY6 2EP0
Q8NHY6 2EPX
Q8NHY6 2EPZ
Q8NHY6 2YTM
P20472 1RJV
P20472 1RK9
Q9Y4J8 2E5R
O43918 1XWH
O43918 2KE1
O43918 2KFT
O43918 2LRI
P11234 2KE5
P11234 2KWI
Q5JVG2 2EMF
Q5JVG2 2EMG
Q5JVG2 2EMH
Q5JVG2 2EMI
Q5JVG2 2EOV
Q5JVG2 2EP1
Q5JVG2 2EP2
Q5JVG2 2EP3
Q5JVG2 2EQW
Q5JVG2 2YTJ
Q5JVG2 2YTO
Q5JVG2 2YTP
Q5JVG2 2YTS
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
Q99675 2EA5
Q5T6S3 2E5Q
Q5T6S3 4BD3
Q96SE7 2EMA
Q96SE7 2EMP
Q96SE7 2EN4
Q96SE7 2ENE
Q96SE7 2ENF
Q96SE7 2EOE
Q96SE7 2EOW
Q96SE7 2EQ0
Q96SE7 2EQ1
Q96SE7 2EQ2
Q96SE7 2EQ3
Q96SE7 2YTI
Q96SE7 2YTK
Q96SE7 2YTN
Q96SE7 2YTR
Q96SE7 2YU8
Q8WV99 1X4V
Q99653 2E30
O95718 1LO1
Q5T1V6 2YQP
Q8WTR7 2EMB
Q8WTR7 2EMC
Q8WTR7 2EME
Q8WTR7 2EOU
Q8WTR7 2EOX
Q8WTR7 2EOY
Q8WTR7 2EOZ
Q8WTR7 2YRH
Q8WTR7 2YRJ
Q8WTR7 2YSV
Q8WTR7 2YTD
Q8WTR7 2YTE
Q8WTR7 2YTT
Q8WTR7 2YU5
P0CE72 1TTX
Q8NEG5 2DIP
P47974 1RGO
O43918 1XWH
O43918 2KE1
O43918 2KFT
O43918 2LRI
Q9UHR4 2KXC
Q9UHR4 2LNH
Q9C035 2ECV
Q9C035 2YRG
P48431 1O4X
P48431 2LE4
O15344 2DQ5
O15344 2FFW
O15344 2JUN
O15344 5IM8
Q96PM5 2JRJ
Q96PM5 2K2C
Q96PM5 2K2D
Q6ZNA4 2KIZ
Q6ZNA4 5LG0
Q6ZNA4 5LG7
Q9NXR8 1X4I
Q14587 2EL4
Q14587 2EL5
Q14587 2EL6
Q14587 2EM1
Q14587 2EMV
Q14587 2EMW
Q14587 2EMX
Q14587 2EMY
Q14587 2EN0
Q14587 2EN6
Q14587 2EN7
Q14587 2EOF
Q14587 2EOG
Q14587 2EOI
Q14587 2EOJ
Q14587 2EOK
Q14587 2EOL
Q14587 2EOP
Q14587 2EPV
Q14587 2EPW
Q14587 2EPY
Q14587 2YTF
Q14587 2YTQ
Q14865 1IG6
Q14865 2OEH
Q9UHR4 2KXC
Q9UHR4 2LNH
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
Q9H0M4 2E61
Q9H0M4 2RR4
Q9C035 2ECV
Q9C035 2YRG
P62995 2CQC
P62995 2KXN
P62995 2RRA
P62995 2RRB
Q14566 2KLQ
Q14566 2LE8
Q9UHR4 2KXC
Q9UHR4 2LNH
Q14587 2EL4
Q14587 2EL5
Q14587 2EL6
Q14587 2EM1
Q14587 2EMV
Q14587 2EMW
Q14587 2EMX
Q14587 2EMY
Q14587 2EN0
Q14587 2EN6
Q14587 2EN7
Q14587 2EOF
Q14587 2EOG
Q14587 2EOI
Q14587 2EOJ
Q14587 2EOK
Q14587 2EOL
Q14587 2EOP
Q14587 2EPV
Q14587 2EPW
Q14587 2EPY
Q14587 2YTF
Q14587 2YTQ
Q9Y2W7 2E6W
P98164 2M0P
Q13642 1X63
Q13642 2CUP
Q13642 2CUR
Q13642 2EGQ
P17041 2EPC
P17041 2EPT
P17041 2EPU
P17041 2YTA
P17041 2YTB
P48431 1O4X
P48431 2LE4
P47974 1RGO
P38159 2MB0
P38159 2MKS
Q9NZL3 2ELY
Q9NZL3 2ELZ
Q9NZL3 2EM0
Q9NZL3 2EM6
Q9NZL3 2EM7
Q9NZL3 2EM8
Q9NZL3 2EM9
Q9NZL3 2EN1
Q9NZL3 2EN8
Q9NZL3 2ENA
Q9NZL3 2ENC
Q9NZL3 2EOQ
Q9NZL3 2EOR
Q9NZL3 2EQ4
Q9NZL3 2YSP
Q9NZL3 2YTH
Q9P243 2ELM
Q9P243 2ELN
Q9P243 2ELO
Q9P243 2ELP
Q9P243 2ELQ
Q9P243 2ELR
Q9P243 2ELS
Q9P243 2ELT
Q9P243 2ELU
Q9P243 2ELV
Q9P243 2RSH
Q9P243 2RSI
Q9P243 2RSJ
Q9P243 2RUT
Q9P243 2RUU
Q9P243 2RUV
Q9P243 2RUW
Q9P243 2RUX
Q9P243 2RUY
Q9P243 2RUZ
Q9P243 2RV0
Q9P243 2RV1
Q9P243 2RV2
Q9P243 2RV3
Q9P243 2RV6
Q9P243 2RV7
Q96GM8 2FC6
Q99653 2E30
P38159 2MB0
P38159 2MKS
